PLAYER_NAME,TEAM_HIST,Season,MIN,PLAYER_FGM,PLAYER_FGA,PLAYER_FG3M,PLAYER_FTM,PLAYER_FTA,PLAYER_AST,PLAYER_TOV,PLAYER_OREB,PLAYER_DREB,PLAYER_STL,PLAYER_BLK,PLAYER_PF,TEAM_FGM,TEAM_AST,TEAM_FGA,TEAM_FTM,TEAM_FTA,TEAM_PTS,TEAM_OREB,TEAM_TOV,TEAM_PF,TEAM_DREB%,TEAM_PACE,PLAYER_RAW_PER,PLAYER_PACE_CORRECTED_PER,Min * cPER,PLAYER_PER
Cassius Winston,2021-22 WAS,2021-22,38.995,4,11,2,4,4,7,3,0,1,0,0,9,3327,2052,7056,1393,1778,8907,737,1077.0,1545,0.731,99.3,0.13581274796758994,0.1375588467413928,5.364107228680612,6.174039048711201
Cat Barber,2021-22 ATL,2021-22,12.85,0,4,0,0,4,3,1,1,2,0,0,1,3401,2017,7241,1485,1829,9343,823,972.0,1534,0.731,100.0,-0.2199534326193527,-0.22122183074745766,-2.842700525104831,-9.929075837847886
Cedi Osman,2019-20 CLE,2019-20,1910.3683333333333,266,609,123,63,94,154,91,39,192,54,16,160,2619,1500,5715,983,1296,6948,704,1073.0,1188,0.738,100.9,0.23320894381368257,0.237323036182249,453.3744130930894,10.778185325605682
Cedi Osman,2020-21 CLE,2020-21,1510.5083333333334,219,586,99,76,95,174,80,38,163,53,9,119,2778,1716,6175,1200,1614,7476,751,1114.0,1308,0.729,99.6,0.2323620352728845,0.2366080082065858,357.39836812944964,10.571652375831023
Cedi Osman,2021-22 CLE,2021-22,1461.745,247,572,128,87,131,135,67,25,121,52,10,127,3255,2064,6940,1376,1810,8839,837,1181.0,1433,0.724,98.4,0.29136870033778617,0.2978139497050143,435.3280519115561,13.366751745065224
Chandler Hutchison,2019-20 CHI,2019-20,526.7916666666666,80,175,12,46,78,26,27,18,90,27,7,47,2573,1510,5762,1006,1332,6945,680,1005.0,1417,0.719,101.9,0.27498438276860127,0.27708926813228635,145.968317374854,12.58419549871581
Chandler Hutchison,2021-22 PHX,2021-22,22.376666666666665,1,2,0,2,2,2,4,0,5,0,0,1,3581,2244,7389,1303,1635,9416,801,1060.0,1633,0.728,102.0,0.03375840608984682,0.03328733290682837,0.7448595526784628,1.4940318130216306
Chandler Hutchison,2020-21 WAS,2020-21,345.80333333333334,39,103,8,21,25,17,20,6,72,12,5,33,3108,1835,6547,1449,1884,8398,697,1036.0,1555,0.736,106.4,0.17061276636670272,0.16262731921908824,56.23706907702478,7.266193137877277
Chandler Parsons,2019-20 ATL,2019-20,54.22,5,18,4,0,0,3,3,1,6,4,1,3,2723,1605,6067,1237,1566,7488,661,1086.0,1548,0.708,105.6,0.13568681267212995,0.1319348667156658,7.153508473323399,5.991910719018911
Charles Bassey,2021-22 PHI,2021-22,167.86,30,47,0,9,12,7,8,22,40,5,17,32,3230,1945,6932,1605,1955,9015,700,1027.0,1590,0.724,98.4,0.45501869985486876,0.46508398478052015,78.06899768525813,20.87431489130892
Charlie Brown Jr.,2019-20 ATL,2019-20,40.45666666666666,6,19,3,5,5,2,3,2,2,2,2,3,2723,1605,6067,1237,1566,7488,661,1086.0,1548,0.708,105.6,0.24977657566549533,0.24286987489898734,9.825705572163363,11.030098737055296
Charlie Brown Jr.,2020-21 OKC,2020-21,151.82666666666665,13,43,5,9,10,9,6,3,14,4,2,19,2795,1588,6338,1113,1536,7560,715,1162.0,1305,0.742,103.1,0.10281377442812228,0.10113843843356123,15.355511979239488,4.518868237208874
Charlie Brown Jr.,2021-22 PHI,2021-22,177.7,10,39,1,9,10,6,5,14,18,10,4,18,3230,1945,6932,1605,1955,9015,700,1027.0,1590,0.724,98.4,0.14256319389226604,0.14571677673818914,25.89387122637621,6.540190550777531
Chasson Randle,2019-20 GSW,2019-20,40.406666666666666,0,4,0,5,6,5,0,0,2,2,0,3,2510,1663,5730,1214,1511,6912,647,969.0,1304,0.722,102.7,0.14757546594453128,0.14754672680802797,5.961871407889717,6.70093384656599
Chasson Randle,2020-21 ORL,2020-21,837.0483333333333,92,237,44,38,48,74,46,7,75,22,5,64,2754,1571,6423,1196,1543,7488,747,924.0,1237,0.744,100.8,0.1702262675346486,0.17127329418019901,143.36402543804527,7.65249553918568
Chaundee Brown Jr.,2021-22 ATL,2021-22,103.65833333333333,10,32,6,5,6,4,1,1,15,2,0,7,3401,2017,7241,1485,1829,9343,823,972.0,1534,0.731,100.0,0.15291315035880026,0.15379494952586936,15.942128142935742,6.90276231853259
Cheick Diallo,2021-22 DET,2021-22,30.633333333333333,3,8,0,5,6,0,1,4,8,1,0,6,3129,1924,7267,1413,1806,8596,900,1163.0,1799,0.707,100.9,0.28138317205850116,0.28048148168223175,8.592082722199033,12.588820431171786
Cheick Diallo,2019-20 PHX,2019-20,478.54,92,142,1,34,39,22,32,30,101,11,12,55,3006,1987,6429,1451,1740,8294,712,1077.0,1609,0.734,103.7,0.362338499028546,0.35877451379219966,171.68795583011922,16.293985876646364
Chimezie Metu,2020-21 SAC,2020-21,488.0566666666667,91,179,13,31,43,28,29,31,81,14,18,59,3067,1836,6382,1181,1585,8189,674,963.0,1400,0.713,102.2,0.32697029859914906,0.32447483056678766,158.36210422365784,14.497544438410396
Chimezie Metu,2021-22 SAC,2021-22,1278.7416666666666,203,449,57,71,91,60,61,34,301,51,32,93,3321,1943,7223,1466,1908,9045,784,1156.0,1552,0.714,102.1,0.3078870972647895,0.30329341775287283,387.83393050633816,13.612686125114545
Chimezie Metu,2019-20 SAS,2019-20,105.28,24,42,0,10,13,10,10,12,21,3,6,7,2995,1751,6350,1348,1664,8098,640,895.0,1377,0.751,102.6,0.4772880424210092,0.477660196840051,50.28806552332057,21.693259141745447
Chris Boucher,2019-20 TOR,2019-20,818.605,141,299,38,91,116,26,28,107,170,22,61,114,2897,1816,6331,1329,1670,8118,685,1067.0,1559,0.721,103.3,0.4502370872796585,0.447534793048164,366.3542192631923,20.325093664424
Chris Boucher,2020-21 TOR,2020-21,1452.6783333333333,288,560,90,152,193,63,46,117,287,35,111,166,2859,1735,6383,1252,1536,8011,680,952.0,1526,0.716,101.6,0.4836017801894293,0.4827450053820071,701.273209843325,21.5690602433515
Chris Boucher,2021-22 TOR,2021-22,1690.1116666666667,268,577,68,150,193,25,42,179,315,49,75,174,3332,1809,7489,1327,1749,8970,1095,1021.0,1607,0.714,98.6,0.3867772575859952,0.39453110862549806,666.8016295508883,17.707697674759398
Chris Chiozza,2019-20 BKN,2019-20,400.96166666666664,55,140,27,5,5,83,32,9,44,21,4,37,2908,1761,6498,1291,1732,8048,766,1099.0,1510,0.736,104.0,0.2705807353687926,0.26714644141988103,107.11548239578453,12.132635335443705
Chris Chiozza,2020-21 BKN,2020-21,232.345,31,88,13,13,17,65,16,3,21,7,6,19,3106,1929,6289,1305,1623,8537,640,975.0,1371,0.726,101.8,0.29176817737051053,0.2906790623665735,67.53782674556152,12.987548576922542
Chris Chiozza,2021-22 GSW,2021-22,371.8833333333333,24,81,17,2,3,65,32,9,27,13,0,32,3323,2223,7087,1280,1665,9102,800,1221.0,1723,0.736,100.7,0.10443591214030594,0.10430800321117017,38.790407927514,4.681644984488458
Chris Clemons,2019-20 HOU,2019-20,290.52166666666665,57,142,37,10,11,27,19,4,26,9,6,26,2936,1557,6512,1484,1876,8482,704,1057.0,1566,0.713,106.3,0.3041279000120072,0.29377095741517306,85.34682816651843,13.341805638580398
Chris Duarte,2021-22 IND,2021-22,1540.8266666666666,268,621,94,90,112,114,90,41,185,56,10,95,3398,2081,7338,1347,1754,9140,925,1183.0,1675,0.725,100.5,0.2769556502745342,0.27716692655832575,427.0661915591099,12.440053607017077
Chris Paul,2019-20 OKC,2019-20,2207.8533333333335,434,887,111,253,279,472,161,26,323,111,11,158,2879,1562,6156,1422,1787,7950,593,986.0,1390,0.728,101.1,0.46654012052780997,0.47383125198610815,1046.1499091350356,21.519365035630827
Chris Paul,2020-21 PHX,2020-21,2199.5333333333333,439,879,102,169,181,622,156,25,287,99,19,166,3118,1939,6357,1124,1347,8300,630,902.0,1374,0.741,99.3,0.4644370671763825,0.4743525413195238,1043.35422638367,21.194084716032222
Chris Paul,2021-22 PHX,2021-22,2138.9583333333335,363,736,63,169,202,702,153,22,261,121,20,134,3581,2244,7389,1303,1635,9416,801,1060.0,1633,0.728,102.0,0.46512190869129144,0.4586314820569391,980.9936304747071,20.584707899675738
Chris Silva,2019-20 MIA,2019-20,346.27166666666665,48,78,0,37,55,23,32,60,66,9,21,85,2880,1892,6160,1440,1840,8179,620,1088.0,1501,0.753,100.5,0.3596516092053131,0.3674530072955378,127.2385652579047,16.688125496764034
Chris Silva,2021-22 MIA,2021-22,91.16166666666666,8,15,0,10,12,7,8,13,23,0,1,20,3246,2090,6954,1416,1753,9022,807,1194.0,1679,0.735,98.2,0.2507102974582325,0.2567780653498727,23.40831640073664,11.52494252371179
Chris Silva,2020-21 SAC,2020-21,92.35833333333333,10,16,1,11,15,6,10,7,20,1,6,24,3067,1836,6382,1181,1585,8189,674,963.0,1400,0.713,102.2,0.251494265264861,0.24957483740863215,23.050316024998917,11.151010664588185
Christian Wood,2019-20 DET,2019-20,1324.6433333333334,288,508,54,180,242,60,84,104,286,34,54,98,2595,1589,5658,1097,1476,7078,644,1008.0,1299,0.717,99.9,0.4891500668376833,0.5027620506796129,665.9803986857447,22.833276718847817
Christian Wood,2020-21 HOU,2020-21,1325.8983333333333,329,640,77,125,198,71,80,76,319,34,48,88,2826,1699,6372,1189,1606,7833,671,1060.0,1407,0.723,103.6,0.4576617775299316,0.44803144282901225,594.044143327916,20.018057304699855
Christian Wood,2021-22 HOU,2021-22,2093.6266666666666,440,878,131,207,332,155,126,110,576,54,65,171,3229,1932,7083,1434,2010,8997,786,1351.0,1692,0.71,103.3,0.4398863398671048,0.42828946540207014,896.6782458181847,19.222870401895698
Chuma Okeke,2020-21 ORL,2020-21,1132.5533333333333,135,324,49,30,40,101,38,42,139,48,22,48,2754,1571,6423,1196,1543,7488,747,924.0,1237,0.744,100.8,0.26236762024138377,0.2639813893341383,298.97300242834274,11.794695804601847
Chuma Okeke,2021-22 ORL,2021-22,1748.825,216,575,118,55,65,118,57,47,300,97,42,95,3139,1947,7240,1270,1614,8547,746,1188.0,1612,0.735,101.5,0.2755363249967247,0.27302980407639327,477.4813471138985,12.254367579852486
Clint Capela,2019-20 ATL,2019-20,1279.3033333333333,244,388,0,55,104,48,63,168,369,33,72,102,2723,1605,6067,1237,1566,7488,661,1086.0,1548,0.708,105.6,0.45339415914882886,0.4408571236875166,563.9899878571856,20.021822818618265
Clint Capela,2020-21 ATL,2020-21,1898.3766666666668,413,695,0,130,227,49,73,297,606,44,129,145,2937,1737,6281,1417,1745,8186,760,953.0,1392,0.742,99.9,0.5270114217832094,0.5350300139865174,1015.688494518345,23.905155879436702
Clint Capela,2021-22 ATL,2021-22,2041.53,370,604,0,80,169,92,44,279,598,55,93,166,3401,2017,7241,1485,1829,9343,823,972.0,1534,0.731,100.0,0.46622072227465944,0.46890926177311,957.2923251876572,21.046004390631246
Coby White,2019-20 CHI,2019-20,1674.0,312,792,133,102,129,175,109,28,202,49,6,117,2573,1510,5762,1006,1332,6945,680,1005.0,1417,0.719,101.9,0.2670232215324378,0.26906716768352024,450.4184387022129,12.219866410699982
Coby White,2020-21 CHI,2020-21,2155.82,375,902,163,128,142,328,156,28,256,38,15,179,3035,1927,6380,995,1258,7969,693,1089.0,1362,0.767,101.1,0.2738298960523739,0.2746966177807296,592.1964625440526,12.273452509092065
Coby White,2021-22 CHI,2021-22,1674.9266666666667,279,644,136,78,91,176,70,17,165,29,11,137,3422,1958,7127,1436,1766,9152,711,1053.0,1540,0.735,100.4,0.282433030215548,0.28293000732714907,473.8870140724374,12.698717346576366
Cody Martin,2019-20 CHA,2019-20,902.695,89,207,18,42,65,95,44,38,120,39,9,78,2425,1549,5586,1052,1406,6687,715,949.0,1223,0.706,98.1,0.22246618849755934,0.23285247945901524,210.1947689452558,10.575151984861451
Cody Martin,2020-21 CHA,2020-21,849.1916666666667,83,188,16,25,43,86,40,52,109,37,12,52,2875,1933,6324,1146,1505,7881,762,1069.0,1298,0.722,100.6,0.23350573955526996,0.23540906665701272,199.90741766291308,10.518083634108805
Cody Martin,2021-22 CHA,2021-22,1865.6183333333333,204,423,61,75,107,179,61,82,203,88,32,116,3508,2302,7497,1298,1753,9457,888,1087.0,1629,0.706,102.3,0.2844784905484594,0.27968620056430976,521.7877033531199,12.55312591356665
Cody Zeller,2019-20 CHA,2019-20,1340.6083333333333,251,479,18,122,179,88,75,160,251,40,25,140,2425,1549,5586,1052,1406,6687,715,949.0,1223,0.706,98.1,0.39001049760996837,0.40821893878278853,547.2617111566962,18.53953769681323
Cody Zeller,2020-21 CHA,2020-21,1005.3433333333334,181,324,4,85,119,86,51,119,209,27,17,121,2875,1933,6324,1146,1505,7881,762,1069.0,1298,0.722,100.6,0.397500355885496,0.40074041842849906,402.881708064302,17.905093021501713
Cody Zeller,2021-22 POR,2021-22,354.535,51,90,0,38,49,22,19,50,75,8,6,56,3161,1880,7144,1346,1771,8711,854,1187.0,1728,0.721,100.6,0.37746920207302176,0.37738165123092404,133.79500371915566,16.937980407375182
Cole Anthony,2020-21 ORL,2020-21,1272.8433333333332,219,552,58,109,131,192,106,38,183,30,18,98,2754,1571,6423,1196,1543,7488,747,924.0,1237,0.744,100.8,0.27590689704886945,0.27760394343944783,353.3463287139449,12.40335190024229
Cole Anthony,2021-22 ORL,2021-22,2059.3983333333335,357,912,132,216,253,369,170,32,316,46,17,171,3139,1947,7240,1270,1614,8547,746,1188.0,1612,0.735,101.5,0.3104187941907145,0.30759495162943934,633.4605307274147,13.805751411371299
Collin Sexton,2019-20 CLE,2019-20,2142.615,513,1086,97,226,267,192,158,61,143,65,7,142,2619,1500,5715,983,1296,6948,704,1073.0,1188,0.738,100.9,0.35321188129583486,0.35944297295794175,770.1479055042803,16.32434439930337
Collin Sexton,2020-21 CLE,2020-21,2115.1683333333335,525,1105,98,312,383,262,167,58,129,62,10,157,2778,1716,6175,1200,1614,7476,751,1114.0,1308,0.729,99.6,0.3939348882968644,0.40113329689827304,848.4644470448254,17.922646842439057
Collin Sexton,2021-22 CLE,2021-22,316.44166666666666,68,151,11,29,39,23,31,13,23,10,0,25,3255,2064,6940,1376,1810,8839,837,1181.0,1433,0.724,98.4,0.24791933489730988,0.25340345839622397,80.18741271399844,11.373480399686798
Corey Brewer,2019-20 SAC,2019-20,32.54833333333333,2,4,0,1,3,2,2,2,6,4,0,7,2943,1713,6364,1127,1464,7927,695,1043.0,1595,0.736,101.2,0.19397652393299958,0.1968133347573162,6.405946024126046,8.938409986192017
Corey Kispert,2021-22 WAS,2021-22,1801.0583333333334,234,514,112,54,62,85,50,53,156,35,22,93,3327,2052,7056,1393,1778,8907,737,1077.0,1545,0.731,99.3,0.24003983588985747,0.24312594724084152,437.88401332767796,10.912195962516517
Cory Joseph,2020-21 DET,2020-21,1446.1283333333333,200,426,45,72,88,213,79,35,124,61,18,139,2783,1743,6162,1278,1683,7676,694,1075.0,1477,0.725,100.1,0.27612109664610957,0.27976225396451987,404.5721220552878,12.499785274425623
Cory Joseph,2021-22 DET,2021-22,1599.8383333333334,178,400,65,100,113,237,85,29,145,42,17,147,3129,1924,7267,1413,1806,8596,900,1163.0,1799,0.707,100.9,0.2540259878615833,0.2532119633877619,405.09820548633803,11.36488554964345
Cory Joseph,2019-20 SAC,2019-20,1759.3966666666668,171,412,56,60,70,251,80,44,144,53,21,133,2943,1713,6364,1127,1464,7927,695,1043.0,1595,0.736,101.2,0.21883260393196607,0.22203292264559565,390.6439839929189,10.083774534311715
Courtney Lee,2019-20 DAL,2019-20,345.48833333333334,40,82,21,6,7,12,11,7,25,18,6,33,3124,1849,6772,1392,1787,8776,791,953.0,1462,0.74,101.7,0.23367031063560595,0.2359220009445823,81.50829890300884,10.714556367868601
Craig Sword,2021-22 WAS,2021-22,18.983333333333334,3,4,0,0,0,1,1,0,0,4,0,7,3327,2052,7056,1393,1778,8907,737,1077.0,1545,0.731,99.3,0.3029840810741989,0.30687944539280976,5.825594805040172,13.773637421255835
Cristiano Felicio,2019-20 CHI,2019-20,385.71666666666664,34,54,0,18,23,16,18,55,47,10,2,34,2573,1510,5762,1006,1332,6945,680,1005.0,1417,0.719,101.9,0.2693109545629373,0.27137241231130915,104.67286230201046,12.324560646113714
Cristiano Felicio,2020-21 CHI,2020-21,83.55,7,13,0,9,16,9,4,10,16,4,0,10,3035,1927,6380,995,1258,7969,693,1089.0,1362,0.767,101.1,0.3235099328023931,0.32453390093787055,27.114807423359082,14.500183704230402
D'Angelo Russell,2019-20 MIN,2019-20,1452.1283333333333,360,846,158,161,199,285,147,17,160,48,13,86,2586,1525,5865,1223,1624,7248,675,981.0,1370,0.731,105.9,0.42730481726932945,0.41431216843451135,601.6344386285263,18.81626582010974
D'Angelo Russell,2020-21 MIN,2020-21,1196.2566666666667,281,652,120,114,149,244,112,16,95,45,18,68,2932,1846,6546,1265,1662,8073,757,1027.0,1507,0.717,104.1,0.40482764479274813,0.3944055690190251,471.81029130946894,17.6220517740063
D'Angelo Russell,2021-22 MIN,2021-22,2076.6116666666667,401,975,176,198,240,460,165,25,191,62,22,130,3411,2106,7458,1474,1894,9507,921,1175.0,1786,0.706,103.5,0.37571177874322087,0.3650998872792014,758.1706854226745,16.386739305684763
D.J. Augustin,2020-21 HOU,2020-21,1128.8133333333333,135,343,83,85,94,188,65,20,74,28,1,56,2826,1699,6372,1189,1606,7833,671,1060.0,1407,0.723,103.6,0.27736603426445644,0.2715295675202816,306.5061962111275,12.131948615525586
D.J. Augustin,2021-22 LAL,2021-22,883.2283333333334,94,222,68,38,43,107,56,11,57,17,1,39,3415,1968,7279,1380,1884,9192,782,1191.0,1654,0.72,102.3,0.22272852147714656,0.21897646394688638,193.40621729103523,9.82829727918878
D.J. Augustin,2019-20 ORL,2019-20,1420.415,184,461,70,161,181,262,86,22,100,34,1,72,2871,1747,6468,1282,1656,7831,751,937.0,1336,0.749,100.9,0.30275996809051536,0.30810102600132916,437.63131884767796,13.99261534266501
D.J. Wilson,2020-21 HOU,2020-21,432.63,68,168,30,17,25,23,22,20,92,11,16,44,2826,1699,6372,1189,1606,7833,671,1060.0,1407,0.723,103.6,0.27015670514019596,0.26447194049535405,114.41849561650503,11.816613644104581
D.J. Wilson,2019-20 MIL,2019-20,362.94,52,132,18,11,18,25,19,12,80,3,5,33,3160,1889,6638,1336,1800,8663,691,1102.0,1431,0.775,107.2,0.19897349077231422,0.19058393687034725,69.17053404772383,8.655497690897063
D.J. Wilson,2021-22 TOR,2021-22,54.075,11,15,0,8,10,5,2,1,15,5,1,6,3332,1809,7489,1327,1749,8970,1095,1021.0,1607,0.714,98.6,0.5998369129131884,0.6118620410185812,33.08643986807978,27.462138736701988
DaQuan Jeffries,2021-22 MEM,2021-22,8.791666666666666,1,2,0,0,0,1,0,0,2,0,0,1,3571,2131,7739,1393,1898,9480,1159,1082.0,1620,0.726,103.1,0.20340087444274696,0.19842271531073405,1.74446637210687,8.905785571050027
DaQuan Jeffries,2019-20 SAC,2019-20,141.11333333333334,20,40,5,5,6,7,2,3,15,4,1,19,2943,1713,6364,1127,1464,7927,695,1043.0,1595,0.736,101.2,0.24341775377158195,0.24697761815480274,34.8518349565514,11.21665466012711
DaQuan Jeffries,2020-21 SAS,2020-21,492.7733333333333,50,120,20,7,8,22,14,19,52,15,10,48,3014,1759,6518,1254,1584,7998,669,821.0,1293,0.733,101.0,0.18267808438336156,0.18343773582337158,90.39322454080222,8.196003129534956
Daishen Nix,2021-22 HOU,2021-22,261.43,27,67,7,16,30,40,26,7,26,15,0,21,3229,1932,7083,1434,2010,8997,786,1351.0,1692,0.71,103.3,0.1888926880311029,0.18391284530372598,48.08033514775308,8.254540622890437
Dakota Mathias,2021-22 MEM,2021-22,16.225,2,6,2,0,0,1,0,0,2,1,0,1,3571,2131,7739,1393,1898,9480,1159,1082.0,1620,0.726,103.1,0.255334298870226,0.24908508890434303,4.041405567472966,11.179659482303276
Dakota Mathias,2020-21 PHI,2020-21,123.46,19,48,8,2,6,13,1,1,6,1,3,7,2981,1706,6257,1409,1836,8182,722,1040.0,1456,0.737,101.8,0.2224224850830704,0.2215922243332515,27.357776016183227,9.900746735473742
Dalano Banton,2021-22 TOR,2021-22,695.6866666666666,83,202,13,26,44,99,53,38,86,28,10,68,3332,1809,7489,1327,1749,8970,1095,1021.0,1607,0.714,98.6,0.22154966492467226,0.22599114400852388,157.2190256714766,10.143136416334103
Damian Jones,2019-20 ATL,2019-20,886.9416666666667,121,178,2,62,84,35,28,74,132,26,40,149,2723,1605,6067,1237,1566,7488,661,1086.0,1548,0.708,105.6,0.3420246473582628,0.33256714763964423,294.9676602060855,15.103760714216998
Damian Jones,2020-21 SAC,2020-21,545.7266666666667,70,103,1,42,58,29,26,36,85,11,29,77,3067,1836,6382,1181,1585,8189,674,963.0,1400,0.713,102.2,0.3200536753532112,0.3176109956391652,173.32878994684282,14.190868103277406
Damian Jones,2021-22 SAC,2021-22,1016.645,175,266,10,94,131,69,59,75,171,26,47,130,3321,1943,7223,1466,1908,9045,784,1156.0,1552,0.714,102.1,0.40469237993758994,0.398654364344006,405.28996623851197,17.89276132145999
Damian Lillard,2019-20 POR,2019-20,2473.655,624,1349,270,460,518,530,194,33,251,70,22,114,3122,1525,6749,1312,1632,8508,754,946.0,1606,0.712,103.2,0.5895606621597979,0.5865900076605431,1451.021305399541,26.640379772735624
Damian Lillard,2020-21 POR,2020-21,2397.7966666666666,602,1334,275,449,484,505,203,32,251,62,17,102,2973,1531,6558,1282,1558,8360,766,799.0,1362,0.731,100.8,0.5656267703118506,0.5691058238594037,1364.6000474306652,25.42766401063459
Damian Lillard,2021-22 POR,2021-22,1056.19,222,552,92,159,181,212,83,13,107,17,11,37,3161,1880,7144,1346,1771,8711,854,1187.0,1728,0.721,100.6,0.4139336708715327,0.41383766239916364,437.0912006493727,18.574231668888807
Damion Lee,2019-20 GSW,2019-20,1422.5933333333332,213,511,85,110,126,133,67,32,207,50,6,116,2510,1663,5730,1214,1511,6912,647,969.0,1304,0.722,102.7,0.2838831065671601,0.2838278226126193,403.7715682632281,12.890231483186966
Damion Lee,2020-21 GSW,2020-21,1079.0,128,274,77,40,44,73,30,22,158,38,8,89,2973,1991,6347,1193,1520,8187,574,1080.0,1526,0.727,104.4,0.27342208554303615,0.2656175087717886,286.60129196475987,11.867797666501117
Damion Lee,2021-22 GSW,2021-22,1256.5233333333333,169,383,63,66,75,63,38,27,176,39,6,95,3323,2223,7087,1280,1665,9102,800,1221.0,1723,0.736,100.7,0.24607694641437544,0.24577556121022676,308.8227274237448,11.031118303743682
Damyean Dotson,2020-21 CLE,2020-21,907.2183333333334,119,293,46,24,36,91,42,5,88,16,4,42,2778,1716,6175,1200,1614,7476,751,1114.0,1308,0.729,99.6,0.18348186514407624,0.18683464621397808,169.49981634716818,8.34777718009873
Damyean Dotson,2019-20 NYK,2019-20,836.0616666666666,120,290,59,22,33,57,21,10,81,23,4,44,2638,1456,5896,1076,1550,6983,795,946.0,1464,0.742,100.9,0.23972873838597925,0.24395784794323436,203.96380494783375,11.079509764694233
Damyean Dotson,2021-22 NYK,2021-22,20.541666666666668,2,4,0,0,0,1,0,0,2,0,0,0,3088,1793,7069,1473,1980,8731,941,1087.0,1672,0.74,98.4,0.14513052672199508,0.14834090050077092,3.0471693311200028,6.657968817771069
Daniel Gafford,2019-20 CHI,2019-20,609.0533333333333,94,134,0,32,60,21,29,52,54,13,56,98,2573,1510,5762,1006,1332,6945,680,1005.0,1417,0.719,101.9,0.33839365065376487,0.34098390627211556,207.67738472805286,15.48601346911603
Daniel Gafford,2020-21 WAS,2020-21,791.3866666666667,154,225,0,72,108,29,41,94,137,26,75,98,3108,1835,6547,1449,1884,8398,697,1036.0,1555,0.736,106.4,0.49576978969694835,0.4725655269836889,373.9820571811983,21.114240865892633
Daniel Gafford,2021-22 WAS,2021-22,1444.0083333333334,285,411,0,107,153,68,65,155,252,30,99,170,3327,2052,7056,1393,1778,8907,737,1077.0,1545,0.731,99.3,0.46398333940564696,0.4699486169817585,678.6097191601342,21.092653659621856
Daniel Oturu,2020-21 LAC,2020-21,160.90333333333334,22,52,1,9,12,10,9,21,27,4,7,24,3009,1756,6242,1164,1387,8209,678,949.0,1383,0.754,99.1,0.2705828060909042,0.27691733797920787,44.55692273864781,12.372674349215924
Daniel Oturu,2021-22 TOR,2021-22,27.281666666666666,3,6,0,3,5,0,0,1,4,0,2,1,3332,1809,7489,1327,1749,8970,1095,1021.0,1607,0.714,98.6,0.2861772845387788,0.2919143747933932,7.9639106683217555,13.101961753450786
Daniel Theis,2019-20 BOS,2019-20,1566.135,241,426,32,87,114,111,54,140,286,37,84,219,2971,1655,6448,1336,1668,8183,768,995.0,1553,0.731,101.9,0.3819697109822306,0.3848935223126147,602.7952165670669,17.480198217777552
Daniel Theis,2021-22 BOS,2021-22,977.42,151,291,33,49,72,41,46,59,169,20,31,111,3341,2036,7167,1397,1713,9164,863,1118.0,1521,0.725,99.0,0.29458639388162317,0.29927795496936754,292.5202587461592,13.4324605372204
Daniel Theis,2020-21 CHI,2020-21,1600.6766666666667,252,466,49,74,110,108,66,93,263,41,57,167,3035,1927,6380,995,1258,7969,693,1089.0,1362,0.767,101.1,0.3256153340290635,0.3266459661446847,522.8545762685868,14.594550836310024
Danilo Gallinari,2020-21 ATL,2020-21,1221.8916666666667,206,475,103,161,174,76,43,17,194,30,10,105,2937,1737,6281,1417,1745,8186,760,953.0,1392,0.742,99.9,0.36279288594444536,0.3683128577826391,450.0384116507919,16.456228711529185
Danilo Gallinari,2021-22 ATL,2021-22,1672.0633333333333,259,597,112,141,156,101,38,35,273,28,12,93,3401,2017,7241,1485,1829,9343,823,972.0,1534,0.731,100.0,0.3203250205221694,0.3221722281405139,538.6923696920547,14.460021758464523
Danilo Gallinari,2019-20 OKC,2019-20,1833.9283333333333,358,817,178,266,298,119,76,34,288,42,5,75,2879,1562,6156,1422,1787,7950,593,986.0,1390,0.728,101.1,0.4227820662720429,0.4293893428764923,787.4692819325807,19.50100583918384
Danny Green,2019-20 LAL,2019-20,1686.72,197,474,120,33,48,91,63,51,174,85,32,136,3006,1803,6269,1260,1728,8054,757,1077.0,1471,0.737,103.3,0.23896533375756918,0.23753107909222854,400.6484217264437,10.787633734304261
Danny Green,2020-21 PHI,2020-21,1934.3583333333333,224,544,175,31,40,118,67,55,205,92,56,125,2981,1706,6257,1409,1836,8182,722,1040.0,1456,0.737,101.8,0.27139153366880836,0.270378480792638,523.0088674752459,12.080518028575813
Danny Green,2021-22 PHI,2021-22,1353.405,126,320,103,11,14,64,45,32,125,60,37,105,3230,1945,6932,1605,1955,9015,700,1027.0,1590,0.724,98.4,0.20771493296328597,0.2123097111213153,287.3410245801437,9.529074123076086
Dante Exum,2019-20 CLE,2019-20,485.62,56,119,15,32,43,40,31,12,55,13,8,38,2619,1500,5715,983,1296,6948,704,1073.0,1188,0.738,100.9,0.2240403459221819,0.22799269295628974,110.71781155343342,10.354441511862833
Dante Exum,2020-21 HOU,2020-21,116.14833333333333,10,26,2,1,2,13,7,2,15,4,2,9,2826,1699,6372,1189,1606,7833,671,1060.0,1407,0.723,103.6,0.13677088961101525,0.13389289212692246,15.551436265721831,5.982338137619587
Danuel House Jr.,2019-20 HOU,2019-20,1912.6516666666666,230,539,129,73,90,85,54,57,210,67,34,132,2936,1557,6512,1484,1876,8482,704,1057.0,1566,0.713,106.3,0.2566432823959279,0.24790340768028105,474.15286587203565,11.258700014167024
